16,112,7.,0
16,119,8.,0
17,120,1.,0
17,121,2.,0
17,122,3.,0
17,123,4.,0
17,124,5.,0
17,125,6.,0
17,126,7.,0
17,127,8.,1
18,128,1.,0
18,129,2.,0
18,130,3.,0
18,131,4.,0
18,132,5.,0
18,133,6.,0
18,134,7.,0
18,135,8.,1
19,136,1.,0
19,137,2.,0
19,138,3.,0
19,139,4.,0
19,140,5.,0
19,141,6.,0
19,142,7.,1
19,143,8.,0
20,144,1.,0
20,145,2.,1
20,146,3.,0
20,147,4.,0
20,148,5.,0
20,149,6.,0
20,150,7.,0
20,151,8.,0
21,152,1.,1
21,153,2.,0
21,154,3.,0
21,155,4.,0
21,156,5.,0
21,157,6.,0
21,158,7.,0
21,159,8.,0
22,160,1.,0
22,161,2.,1
22,162,3.,0
22,163,4.,0
22,164,5.,0
22,165,6.,0
22,166,7.,0
22,167,8.,0
23,168,1.,0
23,169,2.,1
23,170,3.,0
23,171,4.,0
23,172,5.,0
23,173,6.,0
23,174,7.,0
23,175,8.,0
24,176,1.,0
24,177,2.,0
24,178,3.,0
24,179,4.,0
24,118,5.,0
24,180,6.,0
24,181,7.,0
24,182,8.,0
25,183,1.,0
25,184,2.,0
25,185,3.,0
25,186,4.,0
25,187,5.,0
25,188,6.,0
25,189,7.,0
25,190,8.,1
26,191,1.,0
26,192,2.,0
26,193,3.,0
26,194,4.,0
26,195,5.,0
26,196,6.,0
26,197,7.,0
26,198,8.,1
27,199,1.,1
27,200,2.,0
27,201,3.,0
27,202,4.,0
27,203,5.,0
27,204,6.,0
27,205,7.,0
27,206,8.,0
28,207,1.,1
28,208,2.,0
28,209,3.,0
28,210,4.,0
28,211,5.,0
28,212,6.,0
28,213,7.,0
28,214,8.,0
29,215,1.,0
29,216,2.,0
29,217,3.,0
29,218,4.,0
29,219,5.,0
29,220,6.,0
29,138,7.,0
29,221,8.,1
30,222,1.,0
30,223,2.,0
30,224,3.,0
30,225,4.,0
30,226,5.,0
30,227,6.,1
30,228,7.,0
30,229,8.,0
31,230,1.,0
31,231,2.,0
31,232,3.,0
31,233,4.,0
31,234,5.,0
31,235,6.,1
31,236,7.,0
31,237,8.,0
32,238,1.,0
32,239,2.,0
32,240,3.,0
32,241,4.,1
32,242,5.,0
32,243,6.,0
32,244,7.,0
32,245,8.,0
33,246,1.,1
33,239,2.,0
33,247,3.,0
33,248,4.,0
33,249,5.,0
33,250,6.,0
33,251,7.,0
33,252,8.,0
34,253,1.,0
34,254,2.,0
34,255,3.,0
34,256,4.,0
34,257,5.,0
34,247,6.,0
34,258,7.,0
34,259,8.,0
35,260,1.,1
35,261,2.,0
35,262,3.,0
35,263,4.,0
35,264,5.,0
35,265,6.,0
35,266,7.,0
35,267,8.,0
36,268,1.,0
36,269,2.,0
36,270,3.,0
36,271,4.,0
36,272,5.,0
36,273,6.,1
36,274,7.,0
36,275,8.,0
37,110,1.,0
37,276,2.,0
37,277,3.,0
37,278,4.,0
37,279,5.,1
37,280,6.,0
37,281,7.,0
37,282,8.,0
38,283,1.,1
38,272,2.,0
38,284,3.,0
38,285,4.,0
38,286,5.,0
38,287,6.,0
38,288,7.,0
38,289,8.,0
39,290,1.,0
39,291,2.,0
39,101,3.,1
39,292,4.,0
39,293,5.,0
39,294,6.,0
39,205,7.,0
39,295,8.,0
40,296,1.,0
40,297,2.,0
40,298,3.,0
40,299,4.,0
40,300,5.,1
40,73,6.,0
40,301,7.,0
40,302,8.,0
41,303,1.,0
41,304,2.,0
41,305,3.,0
41,306,4.,0
41,307,5.,1
41,308,6.,0
41,309,7.,0
41,310,8.,0
42,311,1.,0
42,312,2.,1
42,313,3.,0
42,314,4.,0
42,315,5.,0
42,316,6.,0
42,317,7.,0
42,318,8.,0
43,319,1.,0
43,159,2.,0
43,320,3.,0
43,321,4.,0
43,322,5.,0
43,323,6.,1
43,324,7.,0
43,325,8.,0
44,158,1.,0
44,326,2.,0
44,327,3.,0
44,328,4.,0
44,182,5.,0
44,329,6.,0
44,330,7.,0
44,331,8.,1
45,138,1.,0
45,332,2.,0
45,333,3.,0
45,334,4.,1
45,335,5.,0
45,336,6.,0
45,337,7.,0
45,338,8.,0
46,339,1.,0
46,340,2.,1
46,341,3.,0
46,342,4.,0
46,343,5.,0
46,344,6.,0
46,345,7.,0
46,346,8.,0
47,347,1.,1
47,348,2.,0
47,349,3.,0
47,350,4.,0
47,351,5.,0
47,352,6.,0
47,353,7.,0
47,354,8.,0
48,355,1.,0
48,356,2.,0
48,357,3.,1
48,358,4.,0
48,359,5.,0
48,360,6.,0
48,361,7.,0
48,362,8.,0
49,363,1.,1
49,364,2.,0
49,365,3.,0
49,156,4.,0
49,366,5.,0
49,8,6.,0
49,367,7.,0
49,368,8.,0
50,369,1.,0
50,370,2.,0
50,371,3.,0
50,372,4.,0
50,373,5.,0
50,374,6.,1
50,375,7.,0
50,376,8.,0
51,377,1.,0
51,378,2.,0
51,379,3.,0
51,380,4.,0
51,381,5.,0
51,382,6.,0
51,383,7.,1
51,384,8.,0
52,385,1.,0
52,386,2.,0
52,387,3.,0
52,388,4.,0
52,389,5.,0
52,390,6.,0
52,391,7.,1
52,392,8.,0
53,393,1.,1
53,394,2.,0
53,395,3.,0
53,396,4.,0
53,397,5.,0
53,398,6.,0
53,399,7.,0
53,400,8.,0
54,401,1.,0
54,402,2.,0
54,382,3.,0
54,403,4.,0
54,404,5.,0
54,405,6.,0
54,406,7.,0
54,407,8.,1
55,408,1.,1
55,409,2.,0
55,410,3.,0
55,411,4.,0
55,412,5.,0
55,413,6.,0
55,414,7.,0
55,415,8.,0
56,156,1.,0
56,416,2.,0
56,417,3.,0
56,418,4.,0
56,419,5.,0
56,420,6.,0
56,421,7.,0
56,422,8.,1
57,423,1.,0
57,424,2.,0
57,18,3.,0
57,425,4.,0
57,426,5.,0
57,427,6.,0
57,428,7.,0
57,429,8.,1
58,430,1.,0
58,431,2.,0
58,432,3.,0
58,433,4.,0
58,434,5.,0
58,435,6.,0
58,436,7.,0
58,437,8.,1
59,438,1.,0
59,439,2.,0
59,440,3.,0
59,66,4.,0
59,441,5.,0
59,156,6.,0
59,442,7.,0
59,223,8.,1
60,443,1.,0
60,444,2.,0
60,445,3.,0
60,446,4.,0
60,447,5.,0
60,448,6.,0
60,449,7.,0
60,450,8.,1
61,451,1.,0
61,186,2.,0
61,452,3.,0
61,453,4.,0
61,454,5.,1
61,455,6.,0
61,456,7.,0
61,203,8.,0
62,457,1.,0
62,458,2.,0
62,459,3.,0
62,460,4.,0
62,461,5.,1
62,462,6.,0
62,463,7.,0
62,464,8.,0
63,465,1.,1
63,466,2.,0
63,467,3.,0
63,468,4.,0
63,469,5.,0
63,470,6.,0
63,471,7.,0
63,472,8.,0
64,473,1.,0
64,474,2.,0
64,475,3.,1
64,476,4.,0
64,477,5.,0
64,478,6.,0
64,479,7.,0
64,480,8.,0
65,481,1.,0
65,482,2.,1
65,483,3.,0
65,484,4.,0
65,485,5.,0
65,486,6.,0
65,487,7.,0
65,488,8.,0
66,489,1.,0
66,490,2.,0
66,491,3.,0
66,492,4.,0
66,493,5.,0
66,494,6.,0
66,495,7.,1
66,496,8.,0
67,497,1.,0
67,498,2.,0
67,499,3.,0
67,500,4.,0
67,501,5.,0
67,502,6.,1
67,503,7.,0
67,504,8.,0
68,505,1.,0
68,506,2.,0
68,507,3.,1
68,508,4.,0
68,509,5.,0
68,510,6.,0
68,511,7.,0
68,512,8.,0
69,513,1.,0
69,514,2.,0
69,515,3.,0
69,516,4.,0
69,517,5.,1
69,518,6.,0
69,519,7.,0
69,520,8.,0
70,521,1.,0
70,522,2.,0
70,523,3.,1
70,524,4.,0
70,525,5.,0
70,18,6.,0
70,526,7.,0
70,527,8.,0
71,528,1.,0
71,529,2.,0
71,530,3.,0
71,531,4.,0
71,532,5.,0
71,533,6.,0
71,534,7.,0
71,535,8.,0
72,536,1.,0
72,537,2.,0
72,538,3.,0
72,539,4.,0
72,540,5.,1
72,541,6.,0
72,542,7.,0
72,543,8.,0
73,544,1.,0
73,545,2.,0
73,546,3.,0
73,547,4.,1
73,548,5.,0
73,549,6.,0
73,550,7.,0
73,551,8.,0
74,380,1.,0
74,552,2.,0
74,553,3.,0
74,554,4.,0
74,555,5.,0
74,556,6.,1
74,557,7.,0
74,558,8.,0
75,559,1.,0
75,560,2.,0
75,520,3.,1
75,491,4.,0
75,561,5.,0
75,562,6.,0
75,563,7.,0
75,564,8.,0
76,565,1.,0
76,566,2.,0
76,567,3.,0
76,568,4.,0
76,532,5.,0
76,569,6.,0
76,570,7.,0
76,571,8.,1
77,572,1.,0
77,573,2.,1
77,574,3.,0
77,575,4.,0
77,576,5.,0
77,577,6.,0
77,578,7.,0
77,579,8.,0
78,580,1.,0
78,581,2.,1
78,582,3.,0
78,583,4.,0
78,584,5.,0
78,490,6.,0
78,585,7.,0
78,586,8.,0
79,587,1.,0
79,588,2.,0
79,589,3.,0
79,590,4.,1
79,591,5.,0
79,592,6.,0
79,593,7.,0
79,380,8.,0
80,594,1.,0
80,595,2.,0
80,596,3.,0
80,597,4.,0
80,598,5.,0
80,599,6.,0
80,600,7.,0
80,335,8.,1
81,601,1.,0
81,602,2.,1
81,603,3.,0
81,604,4.,0
81,605,5.,0
81,606,6.,0
81,607,7.,0
81,608,8.,0
82,609,1.,0
82,610,2.,0
82,611,3.,0
82,612,4.,0
82,613,5.,0
82,614,6.,0
82,615,7.,1
82,616,8.,0
83,617,1.,0
83,618,2.,0
83,619,3.,0
83,620,4.,0
83,621,5.,0
83,301,6.,0
83,118,7.,1
83,622,8.,0
84,623,1.,0
84,624,2.,0
84,625,3.,0
84,626,4.,0
84,258,5.,0
84,627,6.,1
84,628,7.,0
84,629,8.,0
85,258,1.,0
85,630,2.,0
85,631,3.,0
85,632,4.,0
85,633,5.,0
85,634,6.,1
85,635,7.,0
85,380,8.,0
86,636,1.,0
86,637,2.,1
86,638,3.,0
86,639,4.,0
86,640,5.,0
86,641,6.,0
86,642,7.,0
86,643,8.,0
87,407,1.,0
87,644,2.,0
87,645,3.,0
87,646,4.,0
87,647,5.,0
87,648,6.,0
87,297,7.,0
87,649,8.,1
88,650,1.,0
88,651,2.,0
88,652,3.,0
88,593,4.,0
88,653,5.,0
88,654,6.,0
88,655,7.,0
88,656,8.,1
89,657,1.,0
89,658,2.,0
89,659,3.,0
89,660,4.,1
89,661,5.,0
89,662,6.,0
89,663,7.,0
89,664,8.,0
90,665,1.,0
90,666,2.,0
90,667,3.,0
90,668,4.,0
90,421,5.,1
90,669,6.,0
90,670,7.,0
90,361,8.,0
91,671,1.,0
91,672,2.,0
91,673,3.,0
91,674,4.,0
91,675,5.,0
91,584,6.,0
91,676,7.,0
91,677,8.,1
92,678,1.,1
92,679,2.,0
92,680,3.,0
92,681,4.,0
92,682,5.,0
92,683,6.,0
92,684,7.,0
92,345,8.,0
93,685,1.,1
93,686,2.,0
93,687,3.,0
93,688,4.,0
93,689,5.,0
93,690,6.,0
93,691,7.,0
93,692,8.,0
94,693,1.,0
94,694,2.,0
94,116,3.,0
94,695,4.,0
94,696,5.,0
94,510,6.,0
94,697,7.,0
94,698,8.,1
95,699,1.,0
95,700,2.,1
95,701,3.,0
95,702,4.,0
95,703,5.,0
95,704,6.,0
95,705,7.,0
95,706,8.,0
96,707,1.,0
96,708,2.,0
96,27,3.,0
96,709,4.,0
96,710,5.,0
96,711,6.,1
96,712,7.,0
96,713,8.,0
97,714,1.,1
97,715,2.,0
97,716,3.,0
97,717,4.,0
97,718,5.,0
97,719,6.,0
97,720,7.,0
97,721,8.,0
98,722,1.,0
98,723,2.,0
98,724,3.,1
98,725,4.,0
98,726,5.,0
98,727,6.,0
98,728,7.,0
98,729,8.,0
99,730,1.,1
99,110,2.,0
99,731,3.,0
99,732,4.,0
99,733,5.,0
99,734,6.,0
99,735,7.,0
99,736,8.,0
100,737,1.,0
100,738,2.,0
100,739,3.,0
100,740,4.,0
100,741,5.,1
100,742,6.,0
100,743,7.,0
100,91,8.,0
101,744,1.,0
101,745,2.,0
101,746,3.,1
101,747,4.,0
101,384,5.,0
101,748,6.,0
101,102,7.,0
101,749,8.,0
102,750,1.,0
102,751,2.,0
102,752,3.,0
102,753,4.,0
102,754,5.,0
102,375,6.,1
102,755,7.,0
102,756,8.,0
103,757,1.,1
103,758,2.,0
103,759,3.,0
103,760,4.,0
103,761,5.,0
103,520,6.,0
103,762,7.,0
103,158,8.,0
104,763,1.,0
104,764,2.,0
104,765,3.,0
104,27,4.,0
104,419,5.,0
104,766,6.,1
104,767,7.,0
104,768,8.,0
105,769,1.,0
105,340,2.,0
105,770,3.,0
105,771,4.,0
105,772,5.,1
105,773,6.,0
105,774,7.,0
105,775,8.,0
106,776,1.,1
106,777,2.,0
106,770,3.,0
106,778,4.,0
106,779,5.,0
106,780,6.,0
106,781,7.,0
106,782,8.,0
107,783,1.,0
107,784,2.,0
107,785,3.,1
107,786,4.,0
107,787,5.,0
107,788,6.,0
107,789,7.,0
107,790,8.,0
108,791,1.,0
108,180,2.,0
108,792,3.,0
108,793,4.,0
108,794,5.,0
108,795,6.,0
108,796,7.,0
108,797,8.,1
109,798,1.,0
109,799,2.,0
109,800,3.,1
109,621,4.,0
109,801,5.,0
109,802,6.,0
109,803,7.,0
109,804,8.,0
110,158,1.,1
110,805,2.,0
110,806,3.,0
110,629,4.,0
110,807,5.,0
110,430,6.,0
110,808,7.,0
110,809,8.,0
111,810,1.,0
111,811,2.,0
111,258,3.,0
111,812,4.,0
111,813,5.,0
111,814,6.,0
111,815,7.,0
111,816,8.,1
112,817,1.,0
112,818,2.,0
112,819,3.,0
112,820,4.,0
112,821,5.,0
112,345,6.,0
112,822,7.,0
112,823,8.,1
113,824,1.,0
113,825,2.,0
113,826,3.,0
113,12,4.,0
113,827,5.,0
113,828,6.,0
113,829,7.,1
113,830,8.,0
114,831,1.,0
114,832,2.,0
114,833,3.,0
114,834,4.,0
114,835,5.,0
114,836,6.,0
114,17,7.,1
114,837,8.,0
115,838,1.,0
115,839,2.,0
115,840,3.,0
115,841,4.,0
115,842,5.,0
115,843,6.,0
115,844,7.,0
115,845,8.,1
116,846,1.,1
116,847,2.,0
116,848,3.,0
116,849,4.,0
116,850,5.,0
116,851,6.,0
116,852,7.,0
116,853,8.,0
117,854,1.,0
117,855,2.,0
117,856,3.,0
117,857,4.,0
117,858,5.,0
117,859,6.,0
117,860,7.,1
117,861,8.,0
118,862,1.,0
118,863,2.,0
118,864,3.,0
118,865,4.,0
118,866,5.,0
118,867,6.,0
118,108,7.,0
118,868,8.,1
119,869,1.,1
119,870,2.,0
119,871,3.,0
119,798,4.,0
119,541,5.,0
119,872,6.,0
119,873,7.,0
119,874,8.,0
120,875,1.,1
120,876,2.,0
120,877,3.,0
120,878,4.,0
120,879,5.,0
120,537,6.,0
120,880,7.,0
120,133,8.,0
121,881,1.,0
121,882,2.,0
121,883,3.,0
121,884,4.,1
121,885,5.,0
121,886,6.,0
121,887,7.,0
121,888,8.,0
122,850,1.,0
122,258,2.,0
122,889,3.,0
122,322,4.,0
122,325,5.,1
122,890,6.,0
122,891,7.,0
122,892,8.,0
123,893,1.,0
123,894,2.,1
123,895,3.,0
123,896,4.,0
123,897,5.,0
123,898,6.,0
123,899,7.,0
123,900,8.,0
124,901,1.,0
124,902,2.,0
124,903,3.,0
124,904,4.,0
124,905,5.,0
124,906,6.,0
124,807,7.,1
124,907,8.,0
125,901,1.,0
125,908,2.,0
125,903,3.,0
125,909,4.,0
125,910,5.,0
125,911,6.,0
125,912,7.,0
125,402,8.,1
126,913,1.,0
126,914,2.,0
126,915,3.,1
126,790,4.,0
126,153,5.,0
126,916,6.,0
126,917,7.,0
126,918,8.,0
127,919,1.,0
127,920,2.,1
127,195,3.,0
127,921,4.,0
127,773,5.,0
127,629,6.,0
127,922,7.,0
127,884,8.,0
128,30,1.,0
128,923,2.,0
128,924,3.,1
128,925,4.,0
128,926,5.,0
128,927,6.,0
128,928,7.,0
128,929,8.,0
129,930,1.,0
129,931,2.,0
129,932,3.,1
129,933,4.,0
129,934,5.,0
129,935,6.,0
129,936,7.,0
129,937,8.,0
130,938,1.,0
130,939,2.,0
130,940,3.,0
130,121,4.,0
130,941,5.,0
130,942,6.,0
130,943,7.,0
130,944,8.,1
131,599,1.,0
131,945,2.,0
131,946,3.,0
131,947,4.,0
131,948,5.,0
131,949,6.,0
131,950,7.,0
131,335,8.,1
132,951,1.,0
132,952,2.,0
132,452,3.,0
132,953,4.,0
132,938,5.,0
132,954,6.,0
132,955,7.,0
132,538,8.,1
133,956,1.,0
133,570,2.,1
133,957,3.,0
133,958,4.,0
133,959,5.,0
133,333,6.,0
133,960,7.,0
133,538,8.,0
134,961,1.,0
134,962,2.,1
134,963,3.,0
134,964,4.,0
134,965,5.,0
134,966,6.,0
134,967,7.,0
134,968,8.,0
135,969,1.,1
135,970,2.,0
135,971,3.,0
135,972,4.,0
135,973,5.,0
135,974,6.,0
135,975,7.,0
135,976,8.,0
136,970,1.,0
136,977,2.,0
136,978,3.,0
136,979,4.,0
136,980,5.,0
136,845,6.,1
136,981,7.,0
136,982,8.,0
137,983,1.,0
137,984,2.,0
137,985,3.,0
137,986,4.,0
137,987,5.,0
137,988,6.,0
137,989,7.,0
137,990,8.,1
138,991,1.,0
138,992,2.,0
138,993,3.,0
138,990,4.,0
138,994,5.,0
138,988,6.,0
138,985,7.,0
138,995,8.,0
139,996,1.,0
139,997,2.,0
139,998,3.,0
139,999,4.,0
139,1000,5.,1
139,1001,6.,0
139,1002,7.,0
139,1003,8.,0
140,1004,1.,0
140,1005,2.,0
140,1006,3.,0
140,1007,4.,0
140,1008,5.,0
140,402,6.,0
140,1009,7.,1
140,1010,8.,0
141,1011,1.,0
141,1012,2.,0
141,1013,3.,0
141,1014,4.,0
141,1015,5.,0
141,1016,6.,1
141,1017,7.,0
141,1018,8.,0
142,1019,1.,0
142,1020,2.,0
142,1021,3.,1
142,1022,4.,0
142,1023,5.,0
142,1024,6.,0
142,1025,7.,0
142,1026,8.,0
143,1027,1.,1
143,1028,2.,0
143,1029,3.,0
143,1030,4.,0
143,1031,5.,0
143,1032,6.,0
143,1033,7.,0
143,1034,8.,0
144,933,1.,0
144,1035,2.,0
144,1036,3.,1
144,1037,4.,0
144,559,5.,0
144,39,6.,0
144,1038,7.,0
144,1039,8.,0
145,180,1.,0
145,1040,2.,0
145,1041,3.,0
145,1042,4.,0
145,1043,5.,0
145,328,6.,0
145,1044,7.,0
145,1045,8.,1
146,1046,1.,0
146,1047,2.,0
146,695,3.,1
146,1048,4.,0
146,754,5.,0
146,73,6.,0
146,1049,7.,0
146,1050,8.,0
147,1051,1.,0
147,970,2.,0
147,1052,3.,0
147,1053,4.,0
147,1054,5.,0
147,1055,6.,1
147,1056,7.,0
147,1057,8.,0
148,754,1.,0
148,1058,2.,0
148,1059,3.,0
148,1060,4.,0
148,1061,5.,0
148,1062,6.,0
148,1063,7.,0
148,1064,8.,1
149,1065,1.,0
149,1066,2.,0
149,1067,3.,0
149,1068,4.,0
149,1069,5.,0
149,1070,6.,0
149,1071,7.,1
149,1072,8.,0
150,1073,1.,0
150,1074,2.,0
150,671,3.,0
150,1075,4.,0
150,1076,5.,0
150,1077,6.,0
150,1078,7.,0
150,1079,8.,1
151,1080,1.,0
151,704,2.,0
151,1081,3.,0
151,1082,4.,0
151,1083,5.,0
151,1084,6.,0
151,1085,7.,0
151,429,8.,0
152,1086,1.,0
152,1087,2.,0
152,1088,3.,0
152,1089,4.,0
152,1090,5.,0
152,1091,6.,1
152,363,7.,0
152,1092,8.,0
153,1093,1.,0
153,1094,2.,0
153,534,3.,0
153,1095,4.,1
153,1096,5.,0
153,1097,6.,0
153,1098,7.,0
153,980,8.,0
154,1099,1.,1
154,1100,2.,0
154,1101,3.,0
154,1102,4.,0
154,1103,5.,0
154,1104,6.,0
154,1105,7.,0
154,1106,8.,0
155,1107,1.,0
155,1108,2.,0
155,1109,3.,0
155,1110,4.,0
155,1111,5.,0
155,1112,6.,0
155,1113,7.,1
155,1114,8.,0
156,1115,1.,0
156,1116,2.,0
156,1117,3.,1
156,1118,4.,0
156,1119,5.,0
156,1120,6.,0
156,1121,7.,0
156,1122,8.,0
157,1123,1.,0
157,1124,2.,1
157,1125,3.,0
157,1126,4.,0
157,1127,5.,0
157,1128,6.,0
157,1129,7.,0
157,1130,8.,0
158,1131,1.,0
158,1132,2.,0
158,1133,3.,0
158,1134,4.,0
158,1135,5.,0
158,1136,6.,0
158,1114,7.,1
158,1137,8.,0
159,1138,1.,0
159,1139,2.,0
159,1140,3.,0
159,1141,4.,0
159,1142,5.,0
159,1143,6.,0
159,1144,7.,0
159,1145,8.,1
160,1146,1.,0
160,1147,2.,0
160,1148,3.,1
160,323,4.,0
160,1149,5.,0
160,1150,6.,0
160,1151,7.,0
160,1152,8.,0
161,1153,1.,0
161,1154,2.,0
161,1155,3.,0
161,1156,4.,0
161,1157,5.,0
161,1158,6.,1
161,1159,7.,0
161,1160,8.,0
162,1161,1.,0
162,1162,2.,0
162,1163,3.,0
162,828,4.,0
162,328,5.,0
162,1164,6.,0
162,1165,7.,0
162,1166,8.,1
163,1167,1.,0
163,1168,2.,0
163,1169,3.,0
163,1170,4.,0
163,1078,5.,1
163,1171,6.,0
163,1172,7.,0
163,1173,8.,0
164,1174,1.,0
164,1175,2.,0
164,1176,3.,0
164,1177,4.,0
164,595,5.,1
164,1178,6.,0
164,1179,7.,0
164,1180,8.,0
165,1181,1.,0
165,1182,2.,0
165,1183,3.,0
165,1184,4.,0
165,1185,5.,0
165,1186,6.,0
165,1187,7.,0
165,145,8.,1
166,1188,1.,0
166,1189,2.,0
166,1190,3.,0
166,1191,4.,1
166,1192,5.,0
166,1193,6.,0
166,1194,7.,0
166,1195,8.,0
167,1196,1.,0
167,1197,2.,0
167,1118,3.,0
167,1198,4.,0
167,904,5.,0
167,1199,6.,0
167,1200,7.,0
167,1201,8.,1
168,1202,1.,0
168,1203,2.,0
168,169,3.,1
168,1204,4.,0
168,1205,5.,0
168,1206,6.,0
168,1207,7.,0
168,1208,8.,0
169,1209,1.,0
169,1210,2.,1
169,1211,3.,0
169,1212,4.,0
169,1213,5.,0
169,1214,6.,0
169,1215,7.,0
169,1216,8.,0
170,1217,1.,0
170,1218,2.,0
170,1219,3.,0
170,1220,4.,0
170,1221,5.,0
170,1222,6.,0
170,1223,7.,0
170,1224,8.,1
171,1225,1.,0
171,1226,2.,0
171,1227,3.,0
171,1228,4.,0
171,1229,5.,1
171,1230,6.,0
171,1231,7.,0
171,1232,8.,0
172,1233,1.,0
172,1234,2.,0
172,1235,3.,0
172,1236,4.,1
172,1237,5.,0
172,1238,6.,0
172,541,7.,0
172,1239,8.,0
173,1240,1.,0
173,1241,2.,0
173,1242,3.,0
173,1243,4.,0
173,963,5.,0
173,1244,6.,1
173,1245,7.,0
173,1246,8.,0
174,1247,1.,1
174,1248,2.,0
174,1249,3.,0
174,1250,4.,0
174,801,5.,0
174,1251,6.,0
174,1252,7.,0
174,1253,8.,0
175,1254,1.,0
175,1255,2.,0
175,1256,3.,0
175,1257,4.,0
175,463,5.,0
175,1258,6.,0
175,461,7.,1
175,711,8.,0
176,1259,1.,0
176,1260,2.,0
176,463,3.,0
176,1261,4.,0
176,1262,5.,0
176,1263,6.,0
176,1264,7.,1
176,1265,8.,0
177,1266,1.,1
177,1267,2.,0
177,1268,3.,0
177,1269,4.,0
177,1270,5.,0
177,1271,6.,0
177,1272,7.,0
177,1145,8.,0
178,1273,1.,0
178,1274,2.,0
178,1275,3.,0
178,1276,4.,0
178,1277,5.,0
178,1278,6.,1
178,1279,7.,0
178,1280,8.,0
179,509,1.,0
179,1281,2.,0
179,1234,3.,0
179,1282,4.,0
179,864,5.,0
179,1283,6.,0
179,1284,7.,0
179,1285,8.,1
180,1286,1.,0
180,1287,2.,0
180,1288,3.,0
180,1289,4.,0
180,980,5.,0
180,1290,6.,0
180,1291,7.,1
180,1292,8.,0
181,1293,1.,0
181,1294,2.,1
181,1295,3.,0
181,1296,4.,0
181,1297,5.,0
181,1298,6.,0
181,1299,7.,0
181,509,8.,0
182,1300,1.,1
182,1301,2.,0
182,1302,3.,0
182,1303,4.,0
182,1304,5.,0
182,1305,6.,0
182,1306,7.,0
182,1307,8.,0
183,1308,1.,0
183,1309,2.,0
183,1310,3.,0
183,1311,4.,0
183,1312,5.,1
183,1313,6.,0
183,1314,7.,0
183,1315,8.,0
184,1316,1.,0
184,1317,2.,0
184,1318,3.,0
184,1319,4.,0
184,998,5.,0
184,1320,6.,0
184,1321,7.,1
184,1322,8.,0
185,1323,1.,0
185,1324,2.,0
185,1325,3.,0
185,1326,4.,1
185,1327,5.,0
185,1328,6.,0
185,1329,7.,0
185,1330,8.,0
186,704,1.,0
186,1331,2.,0
186,402,3.,0
186,1332,4.,0
186,1333,5.,0
186,1334,6.,0
186,1335,7.,0
186,17,8.,1
187,1336,1.,0
187,1337,2.,0
187,1338,3.,0
187,1339,4.,0
187,102,5.,1
187,1340,6.,0
187,1341,7.,0
187,1342,8.,0
188,1343,1.,0
188,1344,2.,0
188,156,3.,0
188,828,4.,0
188,461,5.,0
188,375,6.,1
188,757,7.,0
188,1345,8.,0
189,332,1.,0
189,1346,2.,1
189,1347,3.,0
189,1348,4.,0
189,1349,5.,0
189,1350,6.,0
189,1351,7.,0
189,1352,8.,0
190,813,1.,0
190,1353,2.,0
190,1354,3.,0
190,1355,4.,1
190,1356,5.,0
190,10,6.,0
190,1357,7.,0
190,1358,8.,0
191,1359,1.,0
191,1360,2.,0
